Sample Number,Sampled Point Number,Latitude + Longitude,Heading,Date,Image Name,Road Types,Web Link
1693,424,"13.7808960002,100.5308163",N,2012-02,0000001693_13.7808960002_100.5308163_N.jpg,"tertiary,tertiary,tertiary,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSX2d5WlpsRUN6aVE
1694,424,"13.7808960002,100.5308163",E,2012-02,0000001694_13.7808960002_100.5308163_E.jpg,"tertiary,tertiary,tertiary,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSZXhpSnJ4SU5yd28
1695,424,"13.7808960002,100.5308163",S,2012-02,0000001695_13.7808960002_100.5308163_S.jpg,"tertiary,tertiary,tertiary,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSeFEwRW8tV1RPWkk
1696,424,"13.7808960002,100.5308163",W,2012-02,0000001696_13.7808960002_100.5308163_W.jpg,"tertiary,tertiary,tertiary,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSNzZaUXplZUhrem8
1697,425,"13.8353359,100.602515801",N,2011-12,0000001697_13.8353359_100.602515801_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTGpkX3dEanNhNW8
1698,425,"13.8353359,100.602515801",E,2011-12,0000001698_13.8353359_100.602515801_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScE1yYjRWVUFSWVU
1699,425,"13.8353359,100.602515801",S,2011-12,0000001699_13.8353359_100.602515801_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSOHAteTRKcHdITW8
1700,425,"13.8353359,100.602515801",W,2011-12,0000001700_13.8353359_100.602515801_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSOW96c1haU1czS1E
1701,426,"13.7096204001,100.4240056",N,2012-01,0000001701_13.7096204001_100.4240056_N.jpg,"residential,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSVDVjQnU2ZUNPbDg
1702,426,"13.7096204001,100.4240056",E,2012-01,0000001702_13.7096204001_100.4240056_E.jpg,"residential,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSb1JOQ0lXanNhM3M
1703,426,"13.7096204001,100.4240056",S,2012-01,0000001703_13.7096204001_100.4240056_S.jpg,"residential,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSUUwxUTc5ZXJJUE0
1704,426,"13.7096204001,100.4240056",W,2012-01,0000001704_13.7096204001_100.4240056_W.jpg,"residential,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSSFdTNUNlcE44WGc
1705,427,"13.8065322002,100.6878046",N,2012-01,0000001705_13.8065322002_100.6878046_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSd0RFNXF0RjA4bGs
1706,427,"13.8065322002,100.6878046",E,2012-01,0000001706_13.8065322002_100.6878046_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbXozeFAteEZhVW8
1707,427,"13.8065322002,100.6878046",S,2012-01,0000001707_13.8065322002_100.6878046_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScnVtdWotNGxHb2c
1708,427,"13.8065322002,100.6878046",W,2012-01,0000001708_13.8065322002_100.6878046_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTU51aU9uYmxCNm8
1709,428,"13.9036015002,100.533191",N,2012-03,0000001709_13.9036015002_100.533191_N.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMkFUS2pZZHpVVXM
1710,428,"13.9036015002,100.533191",E,2012-03,0000001710_13.9036015002_100.533191_E.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRUNPeF9sNk9zTTA
1711,428,"13.9036015002,100.533191",S,2012-03,0000001711_13.9036015002_100.533191_S.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScE9fbU1iTUVzbUE
1712,428,"13.9036015002,100.533191",W,2012-03,0000001712_13.9036015002_100.533191_W.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRkIzVTE2Q2pWYnM
1713,429,"13.779546402,100.7023428",N,2012-01,0000001713_13.779546402_100.7023428_N.jpg,"footway,footway",https://drive.google.com/uc?id=0B7dZI0Kce2cSSTh2NlRfVmZIV0k
1714,429,"13.779546402,100.7023428",E,2012-01,0000001714_13.779546402_100.7023428_E.jpg,"footway,footway",https://drive.google.com/uc?id=0B7dZI0Kce2cSTjhIemVnZEdiTXc
1715,429,"13.779546402,100.7023428",S,2012-01,0000001715_13.779546402_100.7023428_S.jpg,"footway,footway",https://drive.google.com/uc?id=0B7dZI0Kce2cSMGRMdldudkNZUUk
1716,429,"13.779546402,100.7023428",W,2012-01,0000001716_13.779546402_100.7023428_W.jpg,"footway,footway",https://drive.google.com/uc?id=0B7dZI0Kce2cScDNYWXpOSDRwWmc
1717,430,"13.8057586001,100.709971401",N,2012-01,0000001717_13.8057586001_100.709971401_N.jpg,"service,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSZjJpYllhQmtTU1U
1718,430,"13.8057586001,100.709971401",E,2012-01,0000001718_13.8057586001_100.709971401_E.jpg,"service,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRGxwVG1BZWg2Ukk
1719,430,"13.8057586001,100.709971401",S,2012-01,0000001719_13.8057586001_100.709971401_S.jpg,"service,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUGdCNDZlSWF4ME0
1720,430,"13.8057586001,100.709971401",W,2012-01,0000001720_13.8057586001_100.709971401_W.jpg,"service,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSS08xazFyOExrS28
1721,431,"13.9157732,100.5026332",N,2012-03,0000001721_13.9157732_100.5026332_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSWmtaSENHczRxbDg
1722,431,"13.9157732,100.5026332",E,2012-03,0000001722_13.9157732_100.5026332_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeVpKdkZ6MjZUMWM
1723,431,"13.9157732,100.5026332",S,2012-03,0000001723_13.9157732_100.5026332_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSSlJta0hTOUtaZ2c
1724,431,"13.9157732,100.5026332",W,2012-03,0000001724_13.9157732_100.5026332_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTHBtMjV4WkpnNTQ
1725,432,"13.7941913,100.5821614",N,2011-12,0000001725_13.7941913_100.5821614_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMlQ0cnR0T1VsOFU
1726,432,"13.7941913,100.5821614",E,2011-12,0000001726_13.7941913_100.5821614_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScWVoNHVWQThoZTA
1727,432,"13.7941913,100.5821614",S,2011-12,0000001727_13.7941913_100.5821614_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSOFJtZ2pFX0FfU28
1728,432,"13.7941913,100.5821614",W,2011-12,0000001728_13.7941913_100.5821614_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMExVbHVLT1lQRU0
1729,433,"13.7511734995,100.506617101",N,2011-09,0000001729_13.7511734995_100.506617101_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSY1lIbHJ5dDh5WEE
1730,433,"13.7511734995,100.506617101",E,2011-09,0000001730_13.7511734995_100.506617101_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSR2xmV1ptOHl6NHM
1731,433,"13.7511734995,100.506617101",S,2011-09,0000001731_13.7511734995_100.506617101_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQnZoUzRXbEppd28
1732,433,"13.7511734995,100.506617101",W,2011-09,0000001732_13.7511734995_100.506617101_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMFQtZW5jR3haMms
1733,434,"13.8148773001,100.6453946",N,2012-01,0000001733_13.8148773001_100.6453946_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNnlMT3M1VWd2TTA
1734,434,"13.8148773001,100.6453946",E,2012-01,0000001734_13.8148773001_100.6453946_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdzU2MTE4c0FNNUU
1735,434,"13.8148773001,100.6453946",S,2012-01,0000001735_13.8148773001_100.6453946_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRUpDS3Z4R1pqNWs
1736,434,"13.8148773001,100.6453946",W,2012-01,0000001736_13.8148773001_100.6453946_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSU3JDZ0F4cXRDem8
1737,435,"13.7306085996,100.742516001",N,2016-07,0000001737_13.7306085996_100.742516001_N.jpg,"motorway_link,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSR3Q4cEV0UFZUWm8
1738,435,"13.7306085996,100.742516001",E,2016-07,0000001738_13.7306085996_100.742516001_E.jpg,"motorway_link,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSWmxKbTJCdlRmSDA
1739,435,"13.7306085996,100.742516001",S,2016-07,0000001739_13.7306085996_100.742516001_S.jpg,"motorway_link,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSMEtYdG10bU5HT0E
1740,435,"13.7306085996,100.742516001",W,2016-07,0000001740_13.7306085996_100.742516001_W.jpg,"motorway_link,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSQXUwcmNnNlRsS0U
1741,436,"13.8414264001,100.5378919",N,2012-02,0000001741_13.8414264001_100.5378919_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQzdPS082NXRPakU
1742,436,"13.8414264001,100.5378919",E,2012-02,0000001742_13.8414264001_100.5378919_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSakNmaWt6UXBQSk0
1743,436,"13.8414264001,100.5378919",S,2012-02,0000001743_13.8414264001_100.5378919_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNGZHc05yWUkzRFE
1744,436,"13.8414264001,100.5378919",W,2012-02,0000001744_13.8414264001_100.5378919_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSempTTHBnU3VrZEE
1745,437,"13.6798850001,100.465561",N,2012-01,0000001745_13.6798850001_100.465561_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVlVlNzN6VU5NbEE
1746,437,"13.6798850001,100.465561",E,2012-01,0000001746_13.6798850001_100.465561_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRlBhb0NxdjRVMVk
1747,437,"13.6798850001,100.465561",S,2012-01,0000001747_13.6798850001_100.465561_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMFdYa3BrZzBGYkE
1748,437,"13.6798850001,100.465561",W,2012-01,0000001748_13.6798850001_100.465561_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSLVlxS2RjcnFjVEk
1749,438,"13.6916640988,100.417226299",N,2012-01,0000001749_13.6916640988_100.417226299_N.jpg,"residential,living_street",https://drive.google.com/uc?id=0B7dZI0Kce2cSUmpnak1pNFpYN3c
1750,438,"13.6916640988,100.417226299",E,2012-01,0000001750_13.6916640988_100.417226299_E.jpg,"residential,living_street",https://drive.google.com/uc?id=0B7dZI0Kce2cScG1aVFVmeDkzOEU
1751,438,"13.6916640988,100.417226299",S,2012-01,0000001751_13.6916640988_100.417226299_S.jpg,"residential,living_street",https://drive.google.com/uc?id=0B7dZI0Kce2cSeTlMX3JnNjJaaHc
1752,438,"13.6916640988,100.417226299",W,2012-01,0000001752_13.6916640988_100.417226299_W.jpg,"residential,living_street",https://drive.google.com/uc?id=0B7dZI0Kce2cScU9hUHo0dllHRG8
1753,439,"13.7991566003,100.6422297",N,2012-01,0000001753_13.7991566003_100.6422297_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdERIQkFWcmxrR2s
1754,439,"13.7991566003,100.6422297",E,2012-01,0000001754_13.7991566003_100.6422297_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQ1BXUUNXdmJ4RFk
1755,439,"13.7991566003,100.6422297",S,2012-01,0000001755_13.7991566003_100.6422297_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQmN6MWQtYndVX1k
1756,439,"13.7991566003,100.6422297",W,2012-01,0000001756_13.7991566003_100.6422297_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYnhkbjBReERTX0k
1757,440,"13.7348781996,100.5002556",N,2011-09,0000001757_13.7348781996_100.5002556_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNG5vWG83TWJuRUk
1758,440,"13.7348781996,100.5002556",E,2011-09,0000001758_13.7348781996_100.5002556_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVXpRN0EtX0NYaFE
1759,440,"13.7348781996,100.5002556",S,2011-09,0000001759_13.7348781996_100.5002556_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYXNZOGdYSHBJajg
1760,440,"13.7348781996,100.5002556",W,2011-09,0000001760_13.7348781996_100.5002556_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdERsdzEzRGp4Y00
1761,441,"13.8614039003,100.5681732",N,2012-02,0000001761_13.8614039003_100.5681732_N.jpg,"tertiary,residential,residential,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSemdWOG1oeVh3dHc
1762,441,"13.8614039003,100.5681732",E,2012-02,0000001762_13.8614039003_100.5681732_E.jpg,"tertiary,residential,residential,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSQ2FvM0c5RUlhdDA
1763,441,"13.8614039003,100.5681732",S,2012-02,0000001763_13.8614039003_100.5681732_S.jpg,"tertiary,residential,residential,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSUjdfNTh6NVRoZzg
1764,441,"13.8614039003,100.5681732",W,2012-02,0000001764_13.8614039003_100.5681732_W.jpg,"tertiary,residential,residential,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSWThkN0VmY2xrbUk
1765,442,"13.8481111024,100.5764726",N,2012-02,0000001765_13.8481111024_100.5764726_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSY0ZFU3RkTDRER0U
1766,442,"13.8481111024,100.5764726",E,2012-02,0000001766_13.8481111024_100.5764726_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSanJQZ01OUE1WNTA
1767,442,"13.8481111024,100.5764726",S,2012-02,0000001767_13.8481111024_100.5764726_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSSkxmR2R1NVZac2M
1768,442,"13.8481111024,100.5764726",W,2012-02,0000001768_13.8481111024_100.5764726_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSWU01eU1OQUdtbTg
1769,443,"13.8596501003,100.4065216",N,2012-04,0000001769_13.8596501003_100.4065216_N.jpg,"residential,service,service,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRGxKQmpCYmh6cms
1770,443,"13.8596501003,100.4065216",E,2012-04,0000001770_13.8596501003_100.4065216_E.jpg,"residential,service,service,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVTNsZHdkUUhpZUE
1771,443,"13.8596501003,100.4065216",S,2012-04,0000001771_13.8596501003_100.4065216_S.jpg,"residential,service,service,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cST2lha1cxV3Jyd0k
1772,443,"13.8596501003,100.4065216",W,2012-04,0000001772_13.8596501003_100.4065216_W.jpg,"residential,service,service,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNzJfVDNNbERhS0U
1773,444,"13.7007843002,100.4824784",N,2012-01,0000001773_13.7007843002_100.4824784_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSZy1fbTk5S0lvaUU
1774,444,"13.7007843002,100.4824784",E,2012-01,0000001774_13.7007843002_100.4824784_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSN3o4RmxLa2RRR0U
1775,444,"13.7007843002,100.4824784",S,2012-01,0000001775_13.7007843002_100.4824784_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTUtLSDl0VkxhLVU
1776,444,"13.7007843002,100.4824784",W,2012-01,0000001776_13.7007843002_100.4824784_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMzFxOUZNa0prZnM
1777,445,"13.9253860001,100.6335806",N,2012-02,0000001777_13.9253860001_100.6335806_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUnRJMEJuSG1jVlU
1778,445,"13.9253860001,100.6335806",E,2012-02,0000001778_13.9253860001_100.6335806_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRnlaOTFyUDZwcmM
1779,445,"13.9253860001,100.6335806",S,2012-02,0000001779_13.9253860001_100.6335806_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSLTFYb3VEckpFVDA
1780,445,"13.9253860001,100.6335806",W,2012-02,0000001780_13.9253860001_100.6335806_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdHY5cU5kY0MxZHc
1781,446,"13.8294373,100.6001414",N,2011-12,0000001781_13.8294373_100.6001414_N.jpg,"residential,residential,residential,residential,residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVGhoallQZXRLR0U
1782,446,"13.8294373,100.6001414",E,2011-12,0000001782_13.8294373_100.6001414_E.jpg,"residential,residential,residential,residential,residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSLXdFSmx5RnRVNjg
1783,446,"13.8294373,100.6001414",S,2011-12,0000001783_13.8294373_100.6001414_S.jpg,"residential,residential,residential,residential,residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSaTUtVXBpVWRjTXc
1784,446,"13.8294373,100.6001414",W,2011-12,0000001784_13.8294373_100.6001414_W.jpg,"residential,residential,residential,residential,residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVzNZd3FlTlZuUjA
1785,447,"13.7995710003,100.5361832",N,2012-02,0000001785_13.7995710003_100.5361832_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUWkzVDZ0ejltM0U
1786,447,"13.7995710003,100.5361832",E,2012-02,0000001786_13.7995710003_100.5361832_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSY1pocUYzalpEZ2s
1787,447,"13.7995710003,100.5361832",S,2012-02,0000001787_13.7995710003_100.5361832_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSODNTMjFFa1ZVTUE
1788,447,"13.7995710003,100.5361832",W,2012-02,0000001788_13.7995710003_100.5361832_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSa1lfUmQ5SVZ1Ym8
1789,448,"13.6728097004,100.5910849",N,2011-12,0000001789_13.6728097004_100.5910849_N.jpg,"residential,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSZjZobFVnR20wX00
1790,448,"13.6728097004,100.5910849",E,2011-12,0000001790_13.6728097004_100.5910849_E.jpg,"residential,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSekNCLUo4WVFKRjQ
1791,448,"13.6728097004,100.5910849",S,2011-12,0000001791_13.6728097004_100.5910849_S.jpg,"residential,service",https://drive.google.com/uc?id=0B7dZI0Kce2cScDlPakxkdWFETlk
1792,448,"13.6728097004,100.5910849",W,2011-12,0000001792_13.6728097004_100.5910849_W.jpg,"residential,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSWlVxcElLS29paEU
1793,449,"14.0374293,100.6160323",N,2012-11,0000001793_14.0374293_100.6160323_N.jpg,"tertiary,service,tertiary,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSSU5oRUV0a2taRzg
1794,449,"14.0374293,100.6160323",E,2012-11,0000001794_14.0374293_100.6160323_E.jpg,"tertiary,service,tertiary,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSOTRQLWFJVC1MUzQ
1795,449,"14.0374293,100.6160323",S,2012-11,0000001795_14.0374293_100.6160323_S.jpg,"tertiary,service,tertiary,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSSzFRT1RTSU5DY1E
1796,449,"14.0374293,100.6160323",W,2012-11,0000001796_14.0374293_100.6160323_W.jpg,"tertiary,service,tertiary,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSTzEyNko0Tk5jT1k
1797,450,"14.0163246005,100.451794299",N,2012-05,0000001797_14.0163246005_100.451794299_N.jpg,"tertiary,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSUGJVbzJpX19rYVk
1798,450,"14.0163246005,100.451794299",E,2012-05,0000001798_14.0163246005_100.451794299_E.jpg,"tertiary,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSMWFiZFdrZ3ZhUTA
1799,450,"14.0163246005,100.451794299",S,2012-05,0000001799_14.0163246005_100.451794299_S.jpg,"tertiary,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSbDZ3OVNLUjdUdG8
1800,450,"14.0163246005,100.451794299",W,2012-05,0000001800_14.0163246005_100.451794299_W.jpg,"tertiary,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSTk9ic1hlTEloSkk
1801,451,"13.7075307003,100.4271791",N,2012-01,0000001801_13.7075307003_100.4271791_N.jpg,"footway,footway",https://drive.google.com/uc?id=0B7dZI0Kce2cSMUlFUWF6cVJKTjA
1802,451,"13.7075307003,100.4271791",E,2012-01,0000001802_13.7075307003_100.4271791_E.jpg,"footway,footway",https://drive.google.com/uc?id=0B7dZI0Kce2cSekFJQkRHa1BOeG8
1803,451,"13.7075307003,100.4271791",S,2012-01,0000001803_13.7075307003_100.4271791_S.jpg,"footway,footway",https://drive.google.com/uc?id=0B7dZI0Kce2cSMVkyR2ZUaXloRDQ
1804,451,"13.7075307003,100.4271791",W,2012-01,0000001804_13.7075307003_100.4271791_W.jpg,"footway,footway",https://drive.google.com/uc?id=0B7dZI0Kce2cSR2dVeGlBYkhuOWM
1805,452,"13.5700091999,100.7127709",N,2012-04,0000001805_13.5700091999_100.7127709_N.jpg,"unclassified,unclassified",https://drive.google.com/uc?id=0B7dZI0Kce2cSQkVMb09aUVVvVEk
